sku,product_name,unit_price,unit_of_measure,stock_status,discount_1,discount_2,net_price,supplier_name
SNMG 120408E-NF:T8430,Turning inserts negative,20.7,10,Stocked,0.55,0,9.32,Dormer
SNMG 120408E-NF:T9325,Turning inserts negative,20.09,10,Stocked,0.55,0,9.04,Dormer
SNMG 120408E-NM:T7325,Turning inserts negative,20.09,10,Stocked,0.55,0,9.04,Dormer
SNMG 120408E-NM:T7335,Turning inserts negative,20.09,10,Stocked,0.55,0,9.04,Dormer
SNMG 120408E-NM:T8430,Turning inserts negative,20.7,10,Stocked,0.55,0,9.32,Dormer
SNMG 120408E-NM:T9325,Turning inserts negative,20.09,10,Stocked,0.55,0,9.04,Dormer
SNMG 120408E-NMR:T7325,Turning inserts negative,20.09,10,Stocked,0.55,0,9.04,Dormer
SNMG 120408E-NMR:T7335,Turning inserts negative,20.09,10,Stocked,0.55,0,9.04,Dormer
SNMG 120408E-NMR:T8430,Turning inserts negative,20.7,10,Stocked,0.55,0,9.32,Dormer
SNMG 120408E-NMR:T9325,Turning inserts negative,20.09,10,Stocked,0.55,0,9.04,Dormer
SNMG 120408E-R:6640,Turning inserts negative,18.95,10,Stocked,0.55,0,8.53,Dormer
SNMG 120408E-R:T5305,Turning inserts negative,20.09,10,Stocked,0.55,0,9.04,Dormer
SNMG 120408E-R:T9325,Turning inserts negative,20.09,10,Stocked,0.55,0,9.04,Dormer
SNMG 120408E-R:T9335,Turning inserts negative,20.09,10,Stocked,0.55,0,9.04,Dormer
SNMG 120408E-RM:T5305,Turning inserts negative,20.09,10,Stocked,0.55,0,9.04,Dormer
SNMG 120408E-RM:T6310,Turning inserts negative,20.09,10,Stocked,0.55,0,9.04,Dormer
SNMG 120408E-RM:T7325,Turning inserts negative,20.09,10,Non-stocked,0.55,0,9.04,Dormer
SNMG 120408E-RM:T7335,Turning inserts negative,20.09,10,Stocked,0.55,0,9.04,Dormer
SNMG 120408E-RM:T8315,Turning inserts negative,20.09,10,Stocked,0.55,0,9.04,Dormer
SNMG 120408E-RM:T8415,Turning inserts negative,20.7,10,Stocked,0.55,0,9.32,Dormer
SNMG 120408E-RM:T8430,Turning inserts negative,20.7,10,Stocked,0.55,0,9.32,Dormer
SNMG 120408E-RM:T9325,Turning inserts negative,20.09,10,Stocked,0.55,0,9.04,Dormer
SNMG 120408E-RM:T9335,Turning inserts negative,20.09,10,Stocked,0.55,0,9.04,Dormer
SNMG 120408E-RM:T9415,Turning inserts negative,21.73,10,Stocked,0.55,0,9.78,Dormer
SNMG 120408E-SF:H07,Turning inserts negative,15.04,10,Non-stocked,0.55,0,6.77,Dormer
SNMG 120408E-SF:T6310,Turning inserts negative,20.09,10,Stocked,0.55,0,9.04,Dormer
SNMG 120408E-SF:T8415,Turning inserts negative,20.7,10,Stocked,0.55,0,9.32,Dormer
SNMG 120408E-SF:T8430,Turning inserts negative,20.7,10,Stocked,0.55,0,9.32,Dormer
SNMG 120408E-SF:T9325,Turning inserts negative,20.09,10,Stocked,0.55,0,9.04,Dormer
SNMG 120408E-SM:T6310,Turning inserts negative,20.09,10,Stocked,0.55,0,9.04,Dormer
SNMG 120408E-SM:T7325,Turning inserts negative,20.09,10,Stocked,0.55,0,9.04,Dormer
SNMG 120408E-SM:T7335,Turning inserts negative,20.09,10,Stocked,0.55,0,9.04,Dormer
SNMG 120408E-SM:T8415,Turning inserts negative,20.7,10,Stocked,0.55,0,9.32,Dormer
SNMG 120408E-SM:T8430,Turning inserts negative,20.7,10,Stocked,0.55,0,9.32,Dormer
SNMG 120408E-SM:T9325,Turning inserts negative,20.09,10,Stocked,0.55,0,9.04,Dormer
SNMG 120408E-SM:T9415,Turning inserts negative,21.73,10,Stocked,0.55,0,9.78,Dormer
SNMG 120408-NRM:T7325,Turning inserts negative,20.09,10,Stocked,0.55,0,9.04,Dormer
SNMG 120412E-FM:T8430,Turning inserts negative,20.7,10,Stocked,0.55,0,9.32,Dormer
SNMG 120412E-FM:T9315,Turning inserts negative,20.09,10,Stocked,0.55,0,9.04,Dormer
SNMG 120412E-FM:T9325,Turning inserts negative,20.09,10,Stocked,0.55,0,9.04,Dormer
SNMG 120412E-FM:T9415,Turning inserts negative,21.73,10,Stocked,0.55,0,9.78,Dormer
SNMG 120412E-KR:T5315,Turning inserts negative,20.09,10,Stocked,0.55,0,9.04,Dormer
SNMG 120412E-M:T9315,Turning inserts negative,20.09,10,Stocked,0.55,0,9.04,Dormer
SNMG 120412E-M:T9325,Turning inserts negative,20.09,10,Stocked,0.55,0,9.04,Dormer
SNMG 120412E-M:T9335,Turning inserts negative,20.09,10,Stocked,0.55,0,9.04,Dormer
SNMG 120412E-M:T9415,Turning inserts negative,21.73,10,Stocked,0.55,0,9.78,Dormer
SNMG 120412E-NM:T7325,Turning inserts negative,20.09,10,Stocked,0.55,0,9.04,Dormer
SNMG 120412E-NM:T7335,Turning inserts negative,20.09,10,Stocked,0.55,0,9.04,Dormer
SNMG 120412E-NM:T9325,Turning inserts negative,20.09,10,Stocked,0.55,0,9.04,Dormer
SNMG 120412E-NMR:T6310,Turning inserts negative,20.09,10,Stocked,0.55,0,9.04,Dormer
SNMG 120412E-NMR:T7335,Turning inserts negative,20.09,10,Stocked,0.55,0,9.04,Dormer
SNMG 120412E-NMR:T9325,Turning inserts negative,20.09,10,Stocked,0.55,0,9.04,Dormer
SNMG 120412E-R:T9325,Turning inserts negative,20.09,10,Stocked,0.55,0,9.04,Dormer
SNMG 120412E-R:T9335,Turning inserts negative,20.09,10,Stocked,0.55,0,9.04,Dormer
SNMG 120412E-RM:T6310,Turning inserts negative,20.09,10,Stocked,0.55,0,9.04,Dormer
SNMG 120412E-RM:T7325,Turning inserts negative,20.09,10,Stocked,0.55,0,9.04,Dormer
SNMG 120412E-RM:T7335,Turning inserts negative,20.09,10,Stocked,0.55,0,9.04,Dormer
SNMG 120412E-RM:T8415,Turning inserts negative,20.7,10,Stocked,0.55,0,9.32,Dormer
SNMG 120412E-RM:T9315,Turning inserts negative,20.09,10,Stocked,0.55,0,9.04,Dormer
SNMG 120412E-RM:T9325,Turning inserts negative,20.09,10,Stocked,0.55,0,9.04,Dormer
SNMG 120412E-RM:T9335,Turning inserts negative,20.09,10,Stocked,0.55,0,9.04,Dormer
SNMG 120412E-RM:T9415,Turning inserts negative,21.73,10,Stocked,0.55,0,9.78,Dormer
SNMG 120412E-SF:T6310,Turning inserts negative,20.09,10,Stocked,0.55,0,9.04,Dormer
SNMG 120412E-SF:T8415,Turning inserts negative,20.7,10,Stocked,0.55,0,9.32,Dormer
SNMG 120412E-SF:T8430,Turning inserts negative,20.7,10,Stocked,0.55,0,9.32,Dormer
SNMG 120412E-SM:T7325,Turning inserts negative,20.09,10,Non-stocked,0.55,0,9.04,Dormer
SNMG 120412E-SM:T9415,Turning inserts negative,21.73,10,Stocked,0.55,0,9.78,Dormer
SNMG 120412-NRM:T8430,Turning inserts negative,20.7,10,Stocked,0.55,0,9.32,Dormer
SNMG 120412-NRM:T9415,Turning inserts negative,21.73,10,Stocked,0.55,0,9.78,Dormer
SNMG 120416E-FM:T8430,Turning inserts negative,20.7,10,Stocked,0.55,0,9.32,Dormer
SNMG 120416E-KR:T5315,Turning inserts negative,20.09,10,Stocked,0.55,0,9.04,Dormer
SNMG 120416E-M:T9325,Turning inserts negative,20.09,10,Stocked,0.55,0,9.04,Dormer
SNMG 120416E-NMR:T7325,Turning inserts negative,20.09,10,Non-stocked,0.55,0,9.04,Dormer
SNMG 120416E-R:T9325,Turning inserts negative,20.09,10,Stocked,0.55,0,9.04,Dormer
SNMG 120416E-R:T9415,Turning inserts negative,21.73,10,Stocked,0.55,0,9.78,Dormer
SNMG 120416E-RM:T8430,Turning inserts negative,20.7,10,Stocked,0.55,0,9.32,Dormer
SNMG 120416E-RM:T9315,Turning inserts negative,20.09,10,Stocked,0.55,0,9.04,Dormer
SNMG 120416E-RM:T9325,Turning inserts negative,20.09,10,Stocked,0.55,0,9.04,Dormer
SNMG 120416E-RM:T9335,Turning inserts negative,20.09,10,Stocked,0.55,0,9.04,Dormer
SNMG 120416E-RM:T9415,Turning inserts negative,21.73,10,Stocked,0.55,0,9.78,Dormer
SNMG 150612E-KR:T5315,Turning inserts negative,32.03,10,Stocked,0.55,0,14.41,Dormer
SNMG 150612E-M:T9325,Turning inserts negative,32.03,10,Stocked,0.55,0,14.41,Dormer
SNMG 150612E-M:T9335,Turning inserts negative,32.03,10,Stocked,0.55,0,14.41,Dormer
SNMG 150612E-M:T9415,Turning inserts negative,34.51,10,Stocked,0.55,0,15.53,Dormer
SNMG 150612E-NMR:T6310,Turning inserts negative,32.03,10,Stocked,0.55,0,14.41,Dormer
SNMG 150612E-NMR:T7325,Turning inserts negative,32.03,10,Stocked,0.55,0,14.41,Dormer
SNMG 150612E-NMR:T8430,Turning inserts negative,32.96,10,Stocked,0.55,0,14.83,Dormer
SNMG 150612E-NMR:T9325,Turning inserts negative,32.03,10,Stocked,0.55,0,14.41,Dormer
SNMG 150612E-R:T5315,Turning inserts negative,32.03,10,Stocked,0.55,0,14.41,Dormer
SNMG 150612E-R:T9325,Turning inserts negative,32.03,10,Stocked,0.55,0,14.41,Dormer
SNMG 150612E-R:T9415,Turning inserts negative,34.51,10,Stocked,0.55,0,15.53,Dormer
SNMG 150612E-RM:T6310,Turning inserts negative,32.03,10,Stocked,0.55,0,14.41,Dormer
SNMG 150612E-RM:T7325,Turning inserts negative,32.03,10,Non-stocked,0.55,0,14.41,Dormer
SNMG 150612E-RM:T8415,Turning inserts negative,32.96,10,Stocked,0.55,0,14.83,Dormer
SNMG 150612E-RM:T9315,Turning inserts negative,32.03,10,Stocked,0.55,0,14.41,Dormer
SNMG 150612E-RM:T9325,Turning inserts negative,32.03,10,Stocked,0.55,0,14.41,Dormer
SNMG 150612E-RM:T9335,Turning inserts negative,32.03,10,Stocked,0.55,0,14.41,Dormer
SNMG 150612E-RM:T9415,Turning inserts negative,34.51,10,Stocked,0.55,0,15.53,Dormer
SNMG 150612-NRM:T7325,Turning inserts negative,32.03,10,Non-stocked,0.55,0,14.41,Dormer
SNMG 150616E-KR:T5315,Turning inserts negative,32.03,10,Stocked,0.55,0,14.41,Dormer
SNMG 150616E-R:T5315,Turning inserts negative,32.03,10,Stocked,0.55,0,14.41,Dormer
SNMG 150616E-R:T9325,Turning inserts negative,32.03,10,Stocked,0.55,0,14.41,Dormer
SNMG 150616E-RM:T7335,Turning inserts negative,32.03,10,Non-stocked,0.55,0,14.41,Dormer
SNMG 150616E-RM:T9315,Turning inserts negative,32.03,10,Stocked,0.55,0,14.41,Dormer
SNMG 150616E-RM:T9325,Turning inserts negative,32.03,10,Stocked,0.55,0,14.41,Dormer
SNMG 150616E-RM:T9335,Turning inserts negative,32.03,10,Stocked,0.55,0,14.41,Dormer
SNMG 150616E-RM:T9415,Turning inserts negative,34.51,10,Stocked,0.55,0,15.53,Dormer
SNMG 150616-NRM:T7325,Turning inserts negative,32.03,10,Non-stocked,0.55,0,14.41,Dormer
SNMG 150616-NRM:T8430,Turning inserts negative,32.96,10,Stocked,0.55,0,14.83,Dormer
SNMG 150616-NRM:T9415,Turning inserts negative,34.51,10,Stocked,0.55,0,15.53,Dormer
SNMG 190612E-M:6630,Turning inserts negative,40.58,10,Stocked,0.55,0,18.26,Dormer
SNMG 190612E-M:T9325,Turning inserts negative,43.36,10,Stocked,0.55,0,19.51,Dormer
SNMG 190612E-M:T9335,Turning inserts negative,43.36,10,Stocked,0.55,0,19.51,Dormer
SNMG 190612E-M:T9415,Turning inserts negative,46.87,10,Stocked,0.55,0,21.09,Dormer
SNMG 190612E-NMR:T6310,Turning inserts negative,43.36,10,Stocked,0.55,0,19.51,Dormer
SNMG 190612E-NMR:T7325,Turning inserts negative,43.36,10,Non-stocked,0.55,0,19.51,Dormer
SNMG 190612E-NMR:T7335,Turning inserts negative,43.36,10,Stocked,0.55,0,19.51,Dormer
SNMG 190612E-NMR:T9325,Turning inserts negative,43.36,10,Stocked,0.55,0,19.51,Dormer
SNMG 190612E-R:6630,Turning inserts negative,40.58,10,Non-stocked,0.55,0,18.26,Dormer
SNMG 190612E-R:6640,Turning inserts negative,40.58,10,Stocked,0.55,0,18.26,Dormer
SNMG 190612E-R:T9325,Turning inserts negative,43.36,10,Stocked,0.55,0,19.51,Dormer
SNMG 190612E-RM:T5305,Turning inserts negative,43.36,10,Stocked,0.55,0,19.51,Dormer
SNMG 190612E-RM:T5315,Turning inserts negative,43.36,10,Stocked,0.55,0,19.51,Dormer
SNMG 190612E-RM:T7325,Turning inserts negative,43.36,10,Stocked,0.55,0,19.51,Dormer
SNMG 190612E-RM:T7335,Turning inserts negative,43.36,10,Stocked,0.55,0,19.51,Dormer
SNMG 190612E-RM:T9325,Turning inserts negative,43.36,10,Stocked,0.55,0,19.51,Dormer
SNMG 190612E-RM:T9335,Turning inserts negative,43.36,10,Stocked,0.55,0,19.51,Dormer
SNMG 190612E-RM:T9415,Turning inserts negative,46.87,10,Stocked,0.55,0,21.09,Dormer
SNMG 190612E-SM:T6310,Turning inserts negative,43.36,10,Stocked,0.55,0,19.51,Dormer
SNMG 190612E-SM:T7325,Turning inserts negative,43.36,10,Stocked,0.55,0,19.51,Dormer
SNMG 190612E-SM:T7335,Turning inserts negative,43.36,10,Stocked,0.55,0,19.51,Dormer
SNMG 190612E-SM:T8415,Turning inserts negative,44.7,10,Stocked,0.55,0,20.12,Dormer
SNMG 190612E-SM:T9325,Turning inserts negative,43.36,10,Stocked,0.55,0,19.51,Dormer
SNMG 190616E-KR:T5315,Turning inserts negative,43.36,10,Stocked,0.55,0,19.51,Dormer
SNMG 190616E-M:T9325,Turning inserts negative,43.36,10,Stocked,0.55,0,19.51,Dormer
SNMG 190616E-M:T9335,Turning inserts negative,43.36,10,Stocked,0.55,0,19.51,Dormer
SNMG 190616E-M:T9415,Turning inserts negative,46.87,10,Stocked,0.55,0,21.09,Dormer
SNMG 190616E-NMR:T6310,Turning inserts negative,43.36,10,Stocked,0.55,0,19.51,Dormer
SNMG 190616E-NMR:T7325,Turning inserts negative,43.36,10,Stocked,0.55,0,19.51,Dormer
SNMG 190616E-NMR:T7335,Turning inserts negative,43.36,10,Stocked,0.55,0,19.51,Dormer
SNMG 190616E-NMR:T8430,Turning inserts negative,44.7,10,Stocked,0.55,0,20.12,Dormer
SNMG 190616E-NMR:T9415,Turning inserts negative,46.87,10,Stocked,0.55,0,21.09,Dormer
SNMG 190616E-R:6630,Turning inserts negative,40.58,10,Stocked,0.55,0,18.26,Dormer
SNMG 190616E-R:T9325,Turning inserts negative,43.36,10,Stocked,0.55,0,19.51,Dormer
SNMG 190616E-R:T9335,Turning inserts negative,43.36,10,Stocked,0.55,0,19.51,Dormer
SNMG 190616E-R:T9415,Turning inserts negative,46.87,10,Stocked,0.55,0,21.09,Dormer
SNMG 190616E-RM:T5305,Turning inserts negative,43.36,10,Stocked,0.55,0,19.51,Dormer
SNMG 190616E-RM:T6310,Turning inserts negative,43.36,10,Stocked,0.55,0,19.51,Dormer
SNMG 190616E-RM:T7335,Turning inserts negative,43.36,10,Stocked,0.55,0,19.51,Dormer
SNMG 190616E-RM:T8415,Turning inserts negative,44.7,10,Stocked,0.55,0,20.12,Dormer
SNMG 190616E-RM:T8430,Turning inserts negative,44.7,10,Stocked,0.55,0,20.12,Dormer
SNMG 190616E-RM:T9315,Turning inserts negative,43.36,10,Stocked,0.55,0,19.51,Dormer
SNMG 190616E-RM:T9325,Turning inserts negative,43.36,10,Stocked,0.55,0,19.51,Dormer
SNMG 190616E-RM:T9335,Turning inserts negative,43.36,10,Stocked,0.55,0,19.51,Dormer
SNMG 190616E-RM:T9415,Turning inserts negative,46.87,10,Stocked,0.55,0,21.09,Dormer
SNMG 190616E-SM:T7335,Turning inserts negative,43.36,10,Stocked,0.55,0,19.51,Dormer
SNMG 190616E-SM:T9325,Turning inserts negative,43.36,10,Stocked,0.55,0,19.51,Dormer
SNMG 250924E-RM:T7325,Turning inserts negative,89.1,10,Non-stocked,0.55,0,40.10,Dormer
SNMG 250924E-RM:T7335,Turning inserts negative,89.1,10,Stocked,0.55,0,40.10,Dormer
SNMG 250924E-RM:T9226,Turning inserts negative,87.04,10,Stocked,0.55,0,39.17,Dormer
SNMG 250924E-RM:T9315,Turning inserts negative,89.1,10,Stocked,0.55,0,40.10,Dormer
SNMG 250924E-RM:T9325,Turning inserts negative,89.1,10,Stocked,0.55,0,40.10,Dormer
SNMG 250924E-RM:T9335,Turning inserts negative,89.1,10,Stocked,0.55,0,40.10,Dormer
SNMG 250924E-RM:T9415,Turning inserts negative,95.79,10,Stocked,0.55,0,43.11,Dormer
SNMG 250924-NRM:T7325,Turning inserts negative,89.1,10,Stocked,0.55,0,40.10,Dormer
SNMG 250924-NRM:T9415,Turning inserts negative,95.79,10,Stocked,0.55,0,43.11,Dormer
SNMM 120408E-NR2:T7325,Turning inserts negative,20.09,10,Non-stocked,0.55,0,9.04,Dormer
SNMM 120408E-NR2:T7335,Turning inserts negative,20.09,10,Stocked,0.55,0,9.04,Dormer
SNMM 120408E-NR2:T8430,Turning inserts negative,20.7,10,Stocked,0.55,0,9.32,Dormer
SNMM 120408E-NR2:T9325,Turning inserts negative,20.09,10,Stocked,0.55,0,9.04,Dormer
SNMM 120408E-OR:T9325,Turning inserts negative,20.09,10,Stocked,0.55,0,9.04,Dormer
SNMM 120408E-OR:T9335,Turning inserts negative,20.09,10,Stocked,0.55,0,9.04,Dormer
SNMM 120408E-OR:T9415,Turning inserts negative,21.73,10,Stocked,0.55,0,9.78,Dormer
SNMM 120412E-NR2:T7335,Turning inserts negative,20.09,10,Stocked,0.55,0,9.04,Dormer
SNMM 120412E-NR2:T8430,Turning inserts negative,20.7,10,Stocked,0.55,0,9.32,Dormer
SNMM 120412E-NR2:T9325,Turning inserts negative,20.09,10,Stocked,0.55,0,9.04,Dormer
SNMM 120412E-OR:T9325,Turning inserts negative,20.09,10,Stocked,0.55,0,9.04,Dormer
SNMM 120412E-OR:T9415,Turning inserts negative,21.73,10,Stocked,0.55,0,9.78,Dormer
SNMM 120416E-OR:T9325,Turning inserts negative,20.09,10,Stocked,0.55,0,9.04,Dormer
SNMM 150608E-OR:T9325,Turning inserts negative,32.03,10,Stocked,0.55,0,14.41,Dormer
SNMM 150612E-NR2:T7335,Turning inserts negative,32.03,10,Stocked,0.55,0,14.41,Dormer
SNMM 150612E-NR2:T8430,Turning inserts negative,32.96,10,Stocked,0.55,0,14.83,Dormer
SNMM 150612E-NR2:T9325,Turning inserts negative,32.03,10,Stocked,0.55,0,14.41,Dormer
SNMM 150612E-OR:T9325,Turning inserts negative,32.03,10,Stocked,0.55,0,14.41,Dormer
SNMM 150616E-NR2:T7335,Turning inserts negative,32.03,10,Non-stocked,0.55,0,14.41,Dormer
SNMM 150616E-NR2:T9325,Turning inserts negative,32.03,10,Stocked,0.55,0,14.41,Dormer
SNMM 150616E-OR:T9325,Turning inserts negative,32.03,10,Stocked,0.55,0,14.41,Dormer
SNMM 150616E-OR:T9415,Turning inserts negative,34.51,10,Stocked,0.55,0,15.53,Dormer
SNMM 190612E-NR2:T7335,Turning inserts negative,43.36,10,Stocked,0.55,0,19.51,Dormer
SNMM 190612E-NR2:T9325,Turning inserts negative,43.36,10,Stocked,0.55,0,19.51,Dormer
SNMM 190612E-OR:T8430,Turning inserts negative,44.7,10,Stocked,0.55,0,20.12,Dormer
SNMM 190612E-OR:T9325,Turning inserts negative,43.36,10,Stocked,0.55,0,19.51,Dormer
SNMM 190612E-OR:T9335,Turning inserts negative,43.36,10,Stocked,0.55,0,19.51,Dormer
SNMM 190612E-OR:T9415,Turning inserts negative,46.87,10,Stocked,0.55,0,21.09,Dormer
SNMM 190616E-HR:6630,Turning inserts negative,40.58,10,Stocked,0.55,0,18.26,Dormer
SNMM 190616E-HR:T8345,Turning inserts negative,43.36,10,Stocked,0.55,0,19.51,Dormer
SNMM 190616E-HR:T9325,Turning inserts negative,43.36,10,Stocked,0.55,0,19.51,Dormer
SNMM 190616E-HR:T9335,Turning inserts negative,43.36,10,Stocked,0.55,0,19.51,Dormer
SNMM 190616E-NR2:T7325,Turning inserts negative,43.36,10,Stocked,0.55,0,19.51,Dormer
SNMM 190616E-NR2:T7335,Turning inserts negative,43.36,10,Stocked,0.55,0,19.51,Dormer
SNMM 190616E-NR2:T8430,Turning inserts negative,44.7,10,Stocked,0.55,0,20.12,Dormer
SNMM 190616E-NR2:T9325,Turning inserts negative,43.36,10,Stocked,0.55,0,19.51,Dormer
SNMM 190616E-NR2:T9415,Turning inserts negative,46.87,10,Stocked,0.55,0,21.09,Dormer
SNMM 190616E-OR:6630,Turning inserts negative,40.58,10,Stocked,0.55,0,18.26,Dormer
SNMM 190616E-OR:T8345,Turning inserts negative,43.36,10,Stocked,0.55,0,19.51,Dormer
SNMM 190616E-OR:T8430,Turning inserts negative,44.7,10,Stocked,0.55,0,20.12,Dormer
SNMM 190616E-OR:T9325,Turning inserts negative,43.36,10,Stocked,0.55,0,19.51,Dormer
SNMM 190616E-OR:T9335,Turning inserts negative,43.36,10,Stocked,0.55,0,19.51,Dormer
SNMM 190616E-OR:T9415,Turning inserts negative,46.87,10,Stocked,0.55,0,21.09,Dormer
SNMM 190616-HR2:T9335,Turning inserts negative,43.36,10,Stocked,0.55,0,19.51,Dormer
SNMM 190616-HR2:T9415,Turning inserts negative,46.87,10,Stocked,0.55,0,21.09,Dormer
SNMM 190616S-923:T8345,Turning inserts negative,43.36,10,Non-stocked,0.55,0,19.51,Dormer
SNMM 190616S-923:T8430,Turning inserts negative,44.7,10,Stocked,0.55,0,20.12,Dormer
SNMM 190616S-923:T9335,Turning inserts negative,43.36,10,Stocked,0.55,0,19.51,Dormer
SNMM 190624E-HR:T9315,Turning inserts negative,43.36,10,Stocked,0.55,0,19.51,Dormer
SNMM 190624E-HR:T9325,Turning inserts negative,43.36,10,Stocked,0.55,0,19.51,Dormer
SNMM 190624E-HR:T9335,Turning inserts negative,43.36,10,Stocked,0.55,0,19.51,Dormer
SNMM 190624E-HR:T9415,Turning inserts negative,46.87,10,Stocked,0.55,0,21.09,Dormer
SNMM 190624E-NR2:T7325,Turning inserts negative,43.36,10,Non-stocked,0.55,0,19.51,Dormer
SNMM 190624E-NR2:T7335,Turning inserts negative,43.36,10,Stocked,0.55,0,19.51,Dormer
SNMM 190624E-NR2:T9325,Turning inserts negative,43.36,10,Stocked,0.55,0,19.51,Dormer
SNMM 190624E-OR:T9315,Turning inserts negative,43.36,10,Stocked,0.55,0,19.51,Dormer
SNMM 190624E-OR:T9325,Turning inserts negative,43.36,10,Stocked,0.55,0,19.51,Dormer
SNMM 190624E-OR:T9415,Turning inserts negative,46.87,10,Stocked,0.55,0,21.09,Dormer
SNMM 190624-HR2:T9335,Turning inserts negative,43.36,10,Stocked,0.55,0,19.51,Dormer
SNMM 190624-HR2:T9415,Turning inserts negative,46.87,10,Stocked,0.55,0,21.09,Dormer
SNMM 250716E-HR:T8345,Turning inserts negative,79.83,10,Stocked,0.55,0,35.92,Dormer
SNMM 250716E-HR:T9325,Turning inserts negative,79.83,10,Stocked,0.55,0,35.92,Dormer
SNMM 250716E-HR:T9335,Turning inserts negative,79.83,10,Stocked,0.55,0,35.92,Dormer
SNMM 250716E-OR:T9226,Turning inserts negative,78.28,10,Stocked,0.55,0,35.23,Dormer
SNMM 250716E-OR:T9325,Turning inserts negative,79.83,10,Stocked,0.55,0,35.92,Dormer
SNMM 250716-NRM:T9415,Turning inserts negative,86.52,10,Stocked,0.55,0,38.93,Dormer
SNMM 250724E-HR:6630,Turning inserts negative,75.19,10,Stocked,0.55,0,33.84,Dormer
SNMM 250724E-HR:6640,Turning inserts negative,75.19,10,Stocked,0.55,0,33.84,Dormer
SNMM 250724E-HR:T8345,Turning inserts negative,79.83,10,Stocked,0.55,0,35.92,Dormer
SNMM 250724E-HR:T9325,Turning inserts negative,79.83,10,Stocked,0.55,0,35.92,Dormer
SNMM 250724E-HR:T9335,Turning inserts negative,79.83,10,Stocked,0.55,0,35.92,Dormer
SNMM 250724E-HR:T9415,Turning inserts negative,86.52,10,Stocked,0.55,0,38.93,Dormer
SNMM 250724E-NR2:T7335,Turning inserts negative,79.83,10,Stocked,0.55,0,35.92,Dormer
SNMM 250724E-NR2:T8430,Turning inserts negative,82.4,10,Stocked,0.55,0,37.08,Dormer
SNMM 250724E-NR2:T9226,Turning inserts negative,78.28,10,Non-stocked,0.55,0,35.23,Dormer
SNMM 250724E-NR2:T9315,Turning inserts negative,79.83,10,Non-stocked,0.55,0,35.92,Dormer
SNMM 250724E-NR2:T9325,Turning inserts negative,79.83,10,Stocked,0.55,0,35.92,Dormer
SNMM 250724E-NR2:T9415,Turning inserts negative,86.52,10,Stocked,0.55,0,38.93,Dormer
SNMM 250724E-OR:T8345,Turning inserts negative,79.83,10,Stocked,0.55,0,35.92,Dormer
SNMM 250724E-OR:T8430,Turning inserts negative,82.4,10,Stocked,0.55,0,37.08,Dormer
SNMM 250724E-OR:T9315,Turning inserts negative,79.83,10,Stocked,0.55,0,35.92,Dormer
SNMM 250724E-OR:T9325,Turning inserts negative,79.83,10,Stocked,0.55,0,35.92,Dormer
SNMM 250724E-OR:T9335,Turning inserts negative,79.83,10,Stocked,0.55,0,35.92,Dormer
SNMM 250724E-OR:T9415,Turning inserts negative,86.52,10,Stocked,0.55,0,38.93,Dormer
SNMM 250724-HR2:T9226,Turning inserts negative,78.28,10,Stocked,0.55,0,35.23,Dormer
SNMM 250724-HR2:T9335,Turning inserts negative,79.83,10,Stocked,0.55,0,35.92,Dormer
SNMM 250724-NRM:T9415,Turning inserts negative,86.52,10,Stocked,0.55,0,38.93,Dormer
SNMM 250724S-923:T8430,Turning inserts negative,82.4,10,Stocked,0.55,0,37.08,Dormer
SNMM 250724S-923:T9335,Turning inserts negative,79.83,10,Stocked,0.55,0,35.92,Dormer
SNMM 250724S-SR:T9325,Turning inserts negative,79.83,10,Stocked,0.55,0,35.92,Dormer
SNMM 250732E-HR:T9325,Turning inserts negative,79.83,10,Non-stocked,0.55,0,35.92,Dormer
SNMM 250924E-HR:6630,Turning inserts negative,83.43,10,Stocked,0.55,0,37.54,Dormer
SNMM 250924E-HR:T8345,Turning inserts negative,89.1,10,Stocked,0.55,0,40.10,Dormer
SNMM 250924E-HR:T9315,Turning inserts negative,89.1,10,Stocked,0.55,0,40.10,Dormer
SNMM 250924E-HR:T9325,Turning inserts negative,89.1,10,Stocked,0.55,0,40.10,Dormer
SNMM 250924E-HR:T9335,Turning inserts negative,89.1,10,Stocked,0.55,0,40.10,Dormer
SNMM 250924E-HR:T9415,Turning inserts negative,95.79,10,Stocked,0.55,0,43.11,Dormer
SNMM 250924E-NR2:T7325,Turning inserts negative,89.1,10,Stocked,0.55,0,40.10,Dormer
SNMM 250924E-NR2:T7335,Turning inserts negative,89.1,10,Stocked,0.55,0,40.10,Dormer
SNMM 250924E-NR2:T9325,Turning inserts negative,89.1,10,Stocked,0.55,0,40.10,Dormer
