product_name,supplier_name,sku,unit_price
10 mm ER40 Coolant Proof Collet,Master 01 Apr,,
ER40 Collet 11 - 10mm,Master 01 Apr,,
11 mm ER40 Coolant Proof Collet,Master 01 Apr,,
ER40 Collet 12 - 11mm,Master 01 Apr,,
12 mm ER40 Coolant Proof Collet,Master 01 Apr,,
ER40 Collet 13 - 12mm,Master 01 Apr,,
13 mm ER40 Coolant Proof Collet,Master 01 Apr,,
ER40 Collet 14 - 13mm,Master 01 Apr,,
14 mm ER40 Coolant Proof Collet,Master 01 Apr,,
ER40 Collet 15 - 14mm,Master 01 Apr,,
15 mm ER40 Coolant Proof Collet,Master 01 Apr,,
ER40 Collet 16 - 15mm,Master 01 Apr,,
16 mm ER40 Coolant Proof Collet,Master 01 Apr,,
ER40 Collet 17 - 16mm,Master 01 Apr,,
17 mm ER40 Coolant Proof Collet,Master 01 Apr,,
ER40 Collet 18 - 17mm,Master 01 Apr,,
18 mm ER40 Coolant Proof Collet,Master 01 Apr,,
ER40 Collet 19 - 18mm,Master 01 Apr,,
19 mm ER40 Coolant Proof Collet,Master 01 Apr,,
ER40 Collet 20 - 19mm,Master 01 Apr,,
20 mm ER40 Coolant Proof Collet,Master 01 Apr,,
ER40 Collet 21 - 20mm,Master 01 Apr,,
21 mm ER40 Coolant Proof Collet,Master 01 Apr,,
ER40 Collet 22 - 21mm,Master 01 Apr,,
22 mm ER40 Coolant Proof Collet,Master 01 Apr,,
ER40 Collet 23 - 22mm,Master 01 Apr,,
23 mm ER40 Coolant Proof Collet,Master 01 Apr,,
ER40 Collet 24 - 23mm,Master 01 Apr,,
24 mm ER40 Coolant Proof Collet,Master 01 Apr,,
ER40 Collet 25 - 24mm,Master 01 Apr,,
25 mm ER40 Coolant Proof Collet,Master 01 Apr,,
ER40 Collet 26 - 25mm,Master 01 Apr,,
26 mm ER40 Coolant Proof Collet,Master 01 Apr,,
"ER32 MT3 Collet Chuck (1/2""x 12)",Master 01 Apr,,
ER32 MT3 Collet Chuck (M12),Master 01 Apr,,
"ER40 MT 3 Collet Chuck (1/2"" x 12)",Master 01 Apr,,
ER40 MT3 Collet Chuck (M12),Master 01 Apr,,
"ER32 MT4I Collet Chuck (5/8"" x 11)",Master 01 Apr,,
ER32 MT4M Collet Chuck (M16),Master 01 Apr,,
"ER40 MT4I Collet Chuck (5/8"" x 11)",Master 01 Apr,,
ER40 MT4M Collet Chuck (M16),Master 01 Apr,,
ER50 MT4M Collet Chuck (M16),Master 01 Apr,,
ER40 Case,Master 01 Apr,,
ER40 Collet Tray,Master 01 Apr,,
ER40 MT5M Collet Chuck (M24),Master 01 Apr,,
ER50 MT5M Collet Chuck (M24),Master 01 Apr,,
"ER32 MT3I 18Pce Set (1/2""x 12)",Master 01 Apr,,
ER32 MT3M 18 Pce Set (M12),Master 01 Apr,,
"ER32 MT3I 6Pce Set (1/2""x 12)",Master 01 Apr,,
ER32 MT3M 6Pce Set (M12),Master 01 Apr,,
"ER 40 MT3I 23 Pce Set (1/2""x 12)",Master 01 Apr,,
ER 40 MT3M 23 Pce Set (M12),Master 01 Apr,,
"ER40 MT3I 7 Pce Set (1/2"" x 12)",Master 01 Apr,,
ER40 MT3M 7 Pce Set (M12),Master 01 Apr,,
ER32 MT4M 6Pce Set (M16),Master 01 Apr,,
"ER40 MT4I 7 Piece Set (5/8"" x 11)",Master 01 Apr,,
ER40 MT4 7 Piece Set (M16),Master 01 Apr,,
"4"" V-Blocks (Set Of 2)",Master 01 Apr,,
ER50 Collet Set 12 Pce,Master 01 Apr,,
ER16 20 X 50mm Chuck,Master 01 Apr,,
ER50 Collet 12 - 10mm,Master 01 Apr,,
ER50 Collet 14 - 12mm,Master 01 Apr,,
ER50 Collet 16 - 14mm,Master 01 Apr,,
ER50 Collet 18 - 16mm,Master 01 Apr,,
ER16 20 X 100mm Chuck,Master 01 Apr,,
ER50 Collet 20 - 18mm,Master 01 Apr,,
ER50 Collet 22 - 20mm,Master 01 Apr,,
ER50 Collet 24 - 22mm,Master 01 Apr,,
ER50 Collet 26 - 24mm,Master 01 Apr,,
ER50 Collet 28 - 26mm,Master 01 Apr,,
ER16 20 x 150mm Chuck,Master 01 Apr,,
ER50 Collet 30 - 28mm,Master 01 Apr,,
ER50 Collet 32 - 30mm,Master 01 Apr,,
ER50 Collet 34 - 32mm,Master 01 Apr,,
ER16 25 x 100mm Chuck,Master 01 Apr,,
ER16 25 x 150mm Chuck,Master 01 Apr,,
ER20 20 X 50mm Chuck,Master 01 Apr,,
ER20 20 x 100mm Chuck,Master 01 Apr,,
ER20 20 x 150mm Chuck,Master 01 Apr,,
ER20 25 x 150mm Chuck,Master 01 Apr,,
ER20 25 x 100mm Chuck,Master 01 Apr,,
ER25 20 x 50mm Chuck,Master 01 Apr,,
ER25 20 x 100mm Chuck,Master 01 Apr,,
ER25 25 x 100mm Chuck,Master 01 Apr,,
ER25 32 x 60mm Chuck,Master 01 Apr,,
ER32 25 x 80mm Chuck,Master 01 Apr,,
ER32 32 x 100mm Chuck,Master 01 Apr,,
ER32 40 x 100mm Chuck,Master 01 Apr,,
ER40 32 x 100mm Chuck,Master 01 Apr,,
ER40 40 x 100mm Chuck,Master 01 Apr,,
ER11 16 X 100mm Chuck,Master 01 Apr,,
ER11 16 x 100mm Chuck (Mini),Master 01 Apr,,
ER16 20 x 100mm Chuck,Master 01 Apr,,
ER20M 20 x 100mm Chuck (Mini) ,Master 01 Apr,,
ER20M 25 x 100mm Chuck (Mini) ,Master 01 Apr,,
ER16M 25 x 100mm Chuck (Mini) ,Master 01 Apr,,
ER16 20 x 100mm Chuck complete with 10 Collets,Master 01 Apr,,
"High Jaw Milling Vice 6""",Master 01 Apr,,
ER16M 20 x 100mm Chuck complete with 10 Collets (Mini),Master 01 Apr,,
"6"" V-Blocks (Set Of 2)",Master 01 Apr,,
ER32 BT40 Chuck  70mm,Master 01 Apr,,
ER32 BT40 Chuck  100mm,Master 01 Apr,,
ER40 BT40 Chuck  80mm,Master 01 Apr,,
ER40 BT40 Chuck  100mm,Master 01 Apr,,
ER32 BT50 Chuck  100mm,Master 01 Apr,,
ER25 BT40 Chuck 70mm,Master 01 Apr,,
ER25 BT40 Chuck 100mm,Master 01 Apr,,
ER50 BT40 Chuck 90mm,Master 01 Apr,,
ER16 BT40 Chuck  70mm,Master 01 Apr,,
ER11 Clamping Nut UM style,Master 01 Apr,,
ER16 Clamping Nut (Hex type),Master 01 Apr,,
ER20 Clamping Nut,Master 01 Apr,,
ER25 Clamping Nut,Master 01 Apr,,
ER32 Clamping Nut,Master 01 Apr,,
ER40 Clamping Nut,Master 01 Apr,,
ER50 Clamping Nut,Master 01 Apr,,
ER11 Clamping Nut,Master 01 Apr,,
ER16 Clamping Nut - Mini type,Master 01 Apr,,
ER20 Clamping Nut - Mini type,Master 01 Apr,,
ER40 Clamping Nut Ball bearing type,Master 01 Apr,,
ER11 Clamping Nut - Mini type,Master 01 Apr,,
ER25 Clamping Nut - Mini type,Master 01 Apr,,
ER25 Spanner,Master 01 Apr,,
ER32 Spanner,Master 01 Apr,,
ER40 Spanner,Master 01 Apr,,
ER50 Spanner,Master 01 Apr,,
ER16 Spanner ,Master 01 Apr,,
ER20 Spanner,Master 01 Apr,,
ER25 Spanner - Mini,Master 01 Apr,,
ER11 Spanner,Master 01 Apr,,
ER11 Spanner - Slot,Master 01 Apr,,
ER11 Spanner - Mini,Master 01 Apr,,
ER16 Spanner - Mini,Master 01 Apr,,
ER20 Spanner - Mini,Master 01 Apr,,
"8"" V-Blocks (Set Of 2)",Master 01 Apr,,
"4"" Angle Fix Milling Vice",Master 01 Apr,,
"5"" Angle Fix Milling Vice",Master 01 Apr,,
"6"" Angle Fix Milling Vice",Master 01 Apr,,
"8"" Angle Fix Milling Vice",Master 01 Apr,,
Centre Punch Auto 120mm,Master 01 Apr,,
"Hydraulic Angle Fixed Vice 6""",Master 01 Apr,,
"Hydraulic Angle Fixed Vice 8""",Master 01 Apr,,
V Block with Clamp ,Master 01 Apr,,
V Block with Clamp,Master 01 Apr,,
V Block With Clamp,Master 01 Apr,,
Boring Head 50mm,Master 01 Apr,,
Boring Head 75mm,Master 01 Apr,,
Boring Head 100mm,Master 01 Apr,,
Boring Head Arbor BT40 (M16),Master 01 Apr,,
Boring Head Arbor BT50 (M24),Master 01 Apr,,
"MT3 Arbor For VBC Head (1/2"" x 12)",Master 01 Apr,,
"MT4 Arbor For VBC Head (5/8""x 11)",Master 01 Apr,,
MT4 Arbor For VBC Head (M16),Master 01 Apr,,
"NT30 Arbor For VBC Head (1/2""x 12)",Master 01 Apr,,
NT30 Arbor For VBC Head (M12),Master 01 Apr,,
"NT40 Arbor For VBC Head (5/8""x 11)",Master 01 Apr,,
NT40 Arbor For VBC Head (M16),Master 01 Apr,,
"NT50 Arbor For VBC Head (1"" x 8)",Master 01 Apr,,
NT50 Arbor For VBC Head (M24),Master 01 Apr,,
R8 Arbor For VBC Head,Master 01 Apr,,
Boring Head Kit 82mm,Master 01 Apr,,
Boring Head Arbor MT3 (M12),Master 01 Apr,,
Boring Head Arbor MT4 (M16),Master 01 Apr,,
Boring Head Arbor MT5 (M20),Master 01 Apr,,
"Boring Head Arbor R8 (7/16"" x 20)",Master 01 Apr,,
"Boring Head Arbor NT30 (1/2""x12W)",Master 01 Apr,,
Boring Head Arbor NT30 (M12),Master 01 Apr,,
"Boring Head Arbor NT40 (5/8"" x 11)",Master 01 Apr,,
Boring Head Arbor NT40 (M16),Master 01 Apr,,
"Boring Head Arbor NT50 (1"" x 8)",Master 01 Apr,,
Boring Head Arbor NT50 (M24),Master 01 Apr,,
Boring Head Arbor BT40 (M16),Master 01 Apr,,
Boring Head Arbor BT50 (M24),Master 01 Apr,,
Boring and Facing Head,Master 01 Apr,,
"VBHU Boring & Facing MT3 Arbor (1/2""x12)",Master 01 Apr,,
VBHU Boring & Facing MT3 Arbor (M12),Master 01 Apr,,
VBHU Boring & Facing MT4 Arbor (M16),Master 01 Apr,,
VBHU Boring & Facing R8 Arbor,Master 01 Apr,,
"VBHU Boring & Facing NT30 Arbor (1/2""x12)",Master 01 Apr,,
VBHU Boring & Facing NT30 Arbor (M12),Master 01 Apr,,
"VBHU Boring & Facing NT40 Arbor (5/8""x11)",Master 01 Apr,,
VBHU Boring & Facing NT40 Arbor (M16),Master 01 Apr,,
VBHU Boring & Facing NT50 Arbor (1x8),Master 01 Apr,,
VBHU Boring & Facing NT50 Arbor (M24),Master 01 Apr,,
VBHU Boring & Facing BT40 Arbor,Master 01 Apr,,
VBHU Boring & Facing BT50 Arbor,Master 01 Apr,,
High Load High Speed Live Centre MT3,Master 01 Apr,,
High Load High Speed Live Centre MT4,Master 01 Apr,,
High Load High Speed Live Centre MT5,Master 01 Apr,,
"Stud and Nut Kit, 38pce M10 x 1.5 Stud 12mm Slot",Master 01 Apr,,
"Stud and Nut Kit, 38pce M12 x 1.75 Stud 14mm Slot",Master 01 Apr,,
"Stud and Nut Kit, 38pce M12 x 1.75 Stud 16mm Slot",Master 01 Apr,,
"Stud and Nut Kit, 38pce M14 x 2 Stud 16mm Slot",Master 01 Apr,,
"Stud and Nut Kit, 38pce M16 x 2 Stud 18mm Slot",Master 01 Apr,,
Coolant System,Master 01 Apr,,
MT4 High Speed NC Interchangeable Points ,Master 01 Apr,,
Cross Table 141 X 310mm table,Master 01 Apr,,
Self Centering Vice 100mm Jaw,Master 01 Apr,,
"Milling Vice Ang-Fix 6""",Master 01 Apr,,
Drive Centre 15-25mm,Master 01 Apr,,
Drive Centre 23-32mm,Master 01 Apr,,
Drive Centre 32-45mm,Master 01 Apr,,
ER16 Tapping Holder 20 x 80mm shank,Master 01 Apr,,
ER20 Tapping Holder 20 x 80mm shank,Master 01 Apr,,
ER20 Tapping Holder 25 x 80mm shank,Master 01 Apr,,
ER32 BT40 Tapping Holder,Master 01 Apr,,
ER32 BT50 Tapping Holder,Master 01 Apr,,
ER32 Tapping Holder 32 x 100mm shank ,Master 01 Apr,,
Arbor NT30 x 22mm (M12),Master 01 Apr,,
Arbor NT30 x 27mm (M12),Master 01 Apr,,
Arbor NT30 x 32mm (M12),Master 01 Apr,,
Arbor NT40 x 22mm (M16),Master 01 Apr,,
Arbor NT40 x 27mm (M16),Master 01 Apr,,
Arbor NT40 x 32mm (M16),Master 01 Apr,,
Arbor NT40 x 40mm (M16),Master 01 Apr,,
Arbor NT50 x 22mm (M24),Master 01 Apr,,
Arbor NT50 x 27mm (M24),Master 01 Apr,,
Arbor NT50 x 32mm (M24),Master 01 Apr,,
Arbor NT50 x 40mm (M24),Master 01 Apr,,
Arbor R8 x 22mm,Master 01 Apr,,
Arbor R8 x 27mm,Master 01 Apr,,
Arbor R8 x 32mm,Master 01 Apr,,
"Arbor MT3 x 32mm (1/2""x12)",Master 01 Apr,,
Arbor MT3 x 32mm (M12),Master 01 Apr,,
"Arbor MT3 x 22mm (1/2""x 12)",Master 01 Apr,,
Arbor MT3 x 27mm (M12),Master 01 Apr,,
"Arbor MT4 x 27mm (5/8""X11)",Master 01 Apr,,
Arbor MT4 x 27mm (M16),Master 01 Apr,,
"Arbor MT 4 x 32mm (5/8"" x 11)",Master 01 Apr,,
Rubber Flex Collet 4.5 - 6.5mm,Master 01 Apr,,
Rubber Flex Collet 4.5 - 7.5mm,Master 01 Apr,,
Rubber Flex Collet 7.5 - 10mm,Master 01 Apr,,
Rubber Flex Collet 8 - 16mm,Master 01 Apr,,
Rubber Flex Collet 14 - 19mm,Master 01 Apr,,
Roll Type Machine Guard Cover - 37x75cm,Master 01 Apr,,
Concertina Type Machine Guard Cover - 38x33cm,Master 01 Apr,,
Concertina Type Machine Guard Cover - 38x60cm,Master 01 Apr,,
Concertina Type Machine Guard Cover - 45x50cm,Master 01 Apr,,
Roll Type Machine Guard Cover - 45x85cm,Master 01 Apr,,
"Hydraulic Vice 4""",Master 01 Apr,,
"Hydraulic Vice 5""",Master 01 Apr,,
"Hydraulic Vice 6""",Master 01 Apr,,
"Hydraulic Vice 8""",Master 01 Apr,,
"Hydraulic Chuck Soft Jaw 6""",Master 01 Apr,,
"Hydraulic Chuck Soft Jaw 8""",Master 01 Apr,,
"Hydraulic Chuck Soft Jaw 10""",Master 01 Apr,,
"Hydraulic Chuck Soft Jaw 12""",Master 01 Apr,,
"Hydraulic Chuck Soft Jaw 12""",Master 01 Apr,,
"Hydraulic Chuck Soft Jaw 15""",Master 01 Apr,,
15' Soft Jaws Hydraulic Chuck 100mm high,Master 01 Apr,,
Drift Slide Hammer,Master 01 Apr,,
"6"" High Power Hydraulic Vice",Master 01 Apr,,
"8"" High Power Hydraulic Vice",Master 01 Apr,,
Mill Sleeve NT30 x MT2 (M12),Master 01 Apr,,
Mill Sleeve NT30 x MT3 (M12),Master 01 Apr,,
Mill Sleeve NT40 x MT1 (M16),Master 01 Apr,,
Mill Sleeve NT40 x MT2 (M16),Master 01 Apr,,
Mill Sleeve NT40 x MT3 (M16),Master 01 Apr,,
Mill Sleeve NT40 x MT4 (M16),Master 01 Apr,,
Mill Sleeve NT50 x MT2 (M24),Master 01 Apr,,
Mill Sleeve NT50 x MT3 (M24),Master 01 Apr,,
Mill Sleeve NT50 x MT4 (M24),Master 01 Apr,,
Mill Sleeve NT50 x MT5 (M24),Master 01 Apr,,
C20-MT1 Morse Taper Adaptor,Master 01 Apr,,
C20-MT2 Morse Taper Adaptor,Master 01 Apr,,
C25-MT1 Morse Taper Adaptor,Master 01 Apr,,
C25-MT2 Morse Taper Adaptor,Master 01 Apr,,
C25-MT3 Morse Taper Adaptor,Master 01 Apr,,
C32-MT1 Morse Taper Adaptor,Master 01 Apr,,
C32-MT2 Morse aper Adaptor,Master 01 Apr,,
C32-MT3 Morse Taper Adaptor,Master 01 Apr,,
Integrated Keyless Chuck 0 - 13mm BT40,Master 01 Apr,,
Integrated Keyless Chuck 0 - 13mm BT50,Master 01 Apr,,
Integrated Keyless Chuck 0 - 13mm MT3 (Tang Type),Master 01 Apr,,
Integrated Keyless Chuck 0 - 13mm MT4,Master 01 Apr,,
"Integrated Keyless Chuck 0 - 13mm NT30 (1/2"" x 12)",Master 01 Apr,,
Integrated Keyless Chuck 0 - 13mm NT30 (M12),Master 01 Apr,,
"Integrated Keyless Chuck 0 - 13mm NT40 (5/8"" x 11)",Master 01 Apr,,
Integrated Keyless Chuck 0 - 13mm NT40 (M16),Master 01 Apr,,
Integrated Keyless Chuck 0 - 13mm NT50 (M24),Master 01 Apr,,
Integrated Keyless Chuck 0 - 13mm R8 ,Master 01 Apr,,
Integrated Keyless Chuck 3 - 16mm BT40,Master 01 Apr,,
Integrated Keyless Chuck 3 - 16mm BT50,Master 01 Apr,,
Integrated Keyless Chuck 3 - 16mm MT3 Tang,Master 01 Apr,,
Integrated Keyless Chuck 3 - 16mm  MT4 Tang,Master 01 Apr,,
"Integrated Keyless Chuck 3 - 16mm NT40 (5/8"" x 11)",Master 01 Apr,,
Integrated Keyless Chuck 3 - 16mm NT40 (M16) ,Master 01 Apr,,
Integrated Keyless Chuck 3 - 16mm R8 ,Master 01 Apr,,
"Milling Adaptor NT30-J6 (1/2""x 12)",Master 01 Apr,,
Milling Adaptor NT30-J6 (M12),Master 01 Apr,,
"Milling Adaptor NT40-J6 (5/8""x 11)",Master 01 Apr,,
Milling Adaptor NT40-J6 (M16),Master 01 Apr,,
"Milling Adaptor NT50-J6 (1"" x 8)",Master 01 Apr,,
Milling Adaptor NT50-J6 (M24),Master 01 Apr,,
Milling Arbor R8 x J6,Master 01 Apr,,
Drill Chuck Arbor 20mm x J6,Master 01 Apr,,
Drill Chuck Arbor 25mm x J6,Master 01 Apr,,
Drill Chuck Arbor 32mm x J6,Master 01 Apr,,
"Super Open Vice 4""",Master 01 Apr,,
"Super Open Vice 5""",Master 01 Apr,,
"Super Open Vice 6""",Master 01 Apr,,
"Milling Vice K-Type 4""",Master 01 Apr,,
"Milling Vice K-Type 5""",Master 01 Apr,,
"Milling Vice K-Type 6""",Master 01 Apr,,
"Milling Vice K-Type 8""",Master 01 Apr,,
4 Jaw Lathe Chuck 250mm,Master 01 Apr,,
4 Jaw Lathe Chuck 320mm,Master 01 Apr,,
4 Jaw Lathe Chuck 500mm,Master 01 Apr,,
4 Jaw Lathe Chuck 630mm,Master 01 Apr,,
4 Jaw Lathe Chuck 100mm,Master 01 Apr,,
4 Jaw Lathe Chuck 125mm,Master 01 Apr,,
4 Jaw Lathe Chuck 160mm,Master 01 Apr,,
4 Jaw Lathe Chuck 200mm,Master 01 Apr,,
13mm Keyless Chuck J6,Master 01 Apr,,
13mm Keyless Chuck Spanner,Master 01 Apr,,
16mm Keyless Chuck J6,Master 01 Apr,,
16mm Keyless Chuck Spanner,Master 01 Apr,,
Carbide Tipped Dead Centre MT2,Master 01 Apr,,
Carbide Tipped Dead Centre MT3,Master 01 Apr,,
Carbide Tipped Dead Centre MT4,Master 01 Apr,,
Carbide Tipped Dead Centre MT5,Master 01 Apr,,
Carbide Tipped Dead Centre MT6,Master 01 Apr,,
MT4 Dead Centre ,Master 01 Apr,,
Live Centre Carbide Tipped MT2,Master 01 Apr,,
Live Centre Carbide Tipped MT3,Master 01 Apr,,
Live Centre Carbide Tipped MT4,Master 01 Apr,,
Live Centre Carbide Tipped MT5,Master 01 Apr,,
Live Centre Heavy Duty MT2,Master 01 Apr,,
Live Centre Heavy Duty MT3,Master 01 Apr,,
Live Centre Heavy Duty MT4,Master 01 Apr,,
Live Centre Heavy Duty MT5,Master 01 Apr,,
Live Centre Set MT2,Master 01 Apr,,
Live Centre Set MT3,Master 01 Apr,,
Live Centre Set MT4,Master 01 Apr,,
"Pipe Centre MT2x2.5""",Master 01 Apr,,
"Pipe Centre MT2x3""",Master 01 Apr,,
"Pipe Centre MT3x3""",Master 01 Apr,,
"Pipe Centre MT3x4""",Master 01 Apr,,
"Pipe Centre MT3x6""",Master 01 Apr,,
"Pipe Centre MT4x3""",Master 01 Apr,,
"Pipe Centre MT4x4""",Master 01 Apr,,
"Pipe Centre MT4x5""",Master 01 Apr,,
"Pipe Centre MT4x6""",Master 01 Apr,,
"Pipe Centre MT4x8""",Master 01 Apr,,
"Pipe Centre MT5x5""",Master 01 Apr,,
"Pipe Centre MT5x6""",Master 01 Apr,,
"Pipe Centre MT5x8""",Master 01 Apr,,
High Speed Live Centre MT3,Master 01 Apr,,
High Speed Live Centre MT3,Master 01 Apr,,
High Speed Live Centre MT4,Master 01 Apr,,
High Speed Live Centre MT4,Master 01 Apr,,
High Speed Live Centre MT5,Master 01 Apr,,
High Speed Live Centre MT5,Master 01 Apr,,
"4"" Angle Fix Milling Vice",Master 01 Apr,,
"6"" Angle Fix Milling Vice",Master 01 Apr,,
"6"" Double Clamp Vice",Master 01 Apr,,
Modular Machine Vice 150mm,Master 01 Apr,,
End Mill Stand,Master 01 Apr,,
Rotary Jobber Drill Stand - Metric,Master 01 Apr,,
MT2 Morse Taper Shank Adaptor,Master 01 Apr,,
MT3 Morse Taper Shank Adaptor,Master 01 Apr,,
MT4 Morse Taper Shank Adaptor,Master 01 Apr,,
MT5 Morse Taper Shank Adaptor,Master 01 Apr,,
OZ25 Collet 3mm,Master 01 Apr,,
OZ25 Collet 4mm,Master 01 Apr,,
OZ25 Collet 5mm,Master 01 Apr,,
OZ25 Collet 6mm,Master 01 Apr,,
OZ25 Collet 7mm,Master 01 Apr,,
OZ25 Collet 8mm,Master 01 Apr,,
OZ25 Collet 9mm,Master 01 Apr,,
OZ25 Collet 10mm,Master 01 Apr,,
OZ25 Collet 11mm,Master 01 Apr,,
OZ25 Collet 12mm,Master 01 Apr,,
OZ25 Collet 13mm,Master 01 Apr,,
OZ25 Collet 14mm,Master 01 Apr,,
OZ25 Collet 15mm,Master 01 Apr,,
OZ25 Collet 16mm,Master 01 Apr,,
OZ25 Collet 17mm,Master 01 Apr,,
OZ25 Collet 18mm,Master 01 Apr,,
OZ25 Collet 19mm,Master 01 Apr,,
OZ25 Collet 20mm,Master 01 Apr,,
OZ25 Collet 21mm,Master 01 Apr,,
OZ25 Collet 22mm,Master 01 Apr,,
OZ25 Collet 23mm,Master 01 Apr,,
OZ25 Collet 24mm,Master 01 Apr,,
OZ25 Collet 25mm,Master 01 Apr,,
"OZ25 Collet 1/8""",Master 01 Apr,,
"OZ25 Collet 3/16""",Master 01 Apr,,
"OZ25 Collet 1/4""",Master 01 Apr,,
"OZ25 Collet 5/16""",Master 01 Apr,,
"OZ25 Collet 3/8""",Master 01 Apr,,
"OZ25 Collet 7/16""",Master 01 Apr,,
"OZ25 Collet 1/2""",Master 01 Apr,,
"OZ25 Collet 9/16""",Master 01 Apr,,
"OZ25 Collet 5/8""",Master 01 Apr,,
"OZ25 Collet 11/16""",Master 01 Apr,,
"OZ25 Collet 3/4""",Master 01 Apr,,
"OZ25 Collet 13/16""",Master 01 Apr,,
"OZ25 Collet 7/8""",Master 01 Apr,,
"OZ25 Collet 15/16""",Master 01 Apr,,
"OZ25 Collet 1""",Master 01 Apr,,
15Pce Collet Set 3mm-25mm,Master 01 Apr,,
OZ25 Ball Bearing Nut,Master 01 Apr,,
OZ-25 Wrench,Master 01 Apr,,
Parallel Blocks 20 Piece,Master 01 Apr,,
Parallel Blocks 8 Piece,Master 01 Apr,,
Ground Parallels 8pce 150mm (L),Master 01 Apr,,
Ground Parallels 18pce 6mm blocks,Master 01 Apr,,
Ground Parallels 18pce Varying sizes,Master 01 Apr,,
Ground Parallels 18pce 8.5mm blocks,Master 01 Apr,,
Ground Parallels 28pce 10mm blocks,Master 01 Apr,,
Ground Parallels 36pce 8mm large set,Master 01 Apr,,
Ground Parallels 8pce 5mm with holes,Master 01 Apr,,
Angle Plate 185 X 132mm,Master 01 Apr,,
Angle Plate 255 X 180mm,Master 01 Apr,,
Angle Plate 380 X 255mm,Master 01 Apr,,
Light Duty Live Centre MT1,Master 01 Apr,,
Light Duty Live Centre MT2,Master 01 Apr,,
Light Duty Live Centre MT3,Master 01 Apr,,
Light Duty Live Centre MT4,Master 01 Apr,,
Touch Point Sensor - Edge Finder,Master 01 Apr,,
Touch Point Sensor,Master 01 Apr,,
Touch Point Sensor -  Edge Finder,Master 01 Apr,,
Touch Point Sensor - Edge Finder,Master 01 Apr,,
Touch Point Sensor,Master 01 Apr,,
Mill Sleeve R8 X MT2,Master 01 Apr,,
Mill Sleeve R8 X MT3,Master 01 Apr,,
Slotted Angle Plate Ground Webbed 10 x 8 x 6,Master 01 Apr,,
Slotted Angle Plate Ground  10 x 8 x 6,Master 01 Apr,,
Slotted Angle Plate Ground Webbed 12 x 9 x 8,Master 01 Apr,,
Slotted Angle Plate Ground   12 x 8 x 8,Master 01 Apr,,
"Slotted Angle Plate Ground Webbed 6 x 5 x 4 1/2""",Master 01 Apr,,
"Slotted Angle Plate Ground  6 x 5 x 4 1/2""",Master 01 Apr,,
Slotted Angle Plate Ground Webbed 8 x 6 x 5,Master 01 Apr,,
Slotted Angle Plate Ground  8 x 6 x 5,Master 01 Apr,,
Sine Bar,Master 01 Apr,,
3 Jaw Self Centering Lathe Chuck 250mm (Solid Jaw),Master 01 Apr,,
3 Jaw Self Centering Lathe Chuck 500mm (Solid Jaw),Master 01 Apr,,
3 Jaw Self Centering Lathe Chuck 100mm (Solid Jaw),Master 01 Apr,,
3 Jaw Self Centering Lathe Chuck 125mm (Solid Jaw),Master 01 Apr,,
3 Jaw Self Centering Lathe Chuck 200mm (Solid Jaw),Master 01 Apr,,
Surface Plate Black Granite 300 x 450 x 60mm,Master 01 Apr,,
Surface Plate Black Granite 450 x 600 x 100mm,Master 01 Apr,,
Surface Plate Black Granite 600 x 900 x 110mm,Master 01 Apr,,
"Soft Jaw 10"" SK Type Chuck",Master 01 Apr,,
"Soft Jaw 12"" SK Type Chuck",Master 01 Apr,,
JACK 110 - 150mm,Master 01 Apr,,
JACK 140 - 230mm,Master 01 Apr,,
JACK 40 - 50mm,Master 01 Apr,,
JACK 280 - 375mm,Master 01 Apr,,
"Soft Jaw 6"" SK Type Chuck",Master 01 Apr,,
JACK 65 - 80mm,Master 01 Apr,,
"Soft Jaw 8"" SK Type Chuck",Master 01 Apr,,
Screw Jack Set,Master 01 Apr,,
3 Jaw Self Centering Lathe Chuck 250mm,Master 01 Apr,,
3 Jaw Self Centering Lathe Chuck 400mm,Master 01 Apr,,
Slot Cover 16mm (6 Pieces - 400mm),Master 01 Apr,,
Slot Cover 18mm (6 Pieces - 450mm),Master 01 Apr,,
Slot Cover 20mm (5 Pieces - 1000mm),Master 01 Apr,,
Slot Cover 22mm (5 Pieces - 1000mm),Master 01 Apr,,
Reversible Tapping Attachment M3-M12,Master 01 Apr,,
Reversible Tapping Attachment M8-M20,Master 01 Apr,,
Deluxe Tool Stand BT40,Master 01 Apr,,
Deluxe Tool Stand BT50 ,Master 01 Apr,,
Simple Tool Stand BT30,Master 01 Apr,,
Simple Tool Stand BT40,Master 01 Apr,,
Simple Tool Stand BT50,Master 01 Apr,,
Simple Tool Stand HSK63,Master 01 Apr,,
BT40 Tooling Rack Stand Includes 21sleeves,Master 01 Apr,,
Tooling Sleeve BT30,Master 01 Apr,,
Tooling Sleeve BT40,Master 01 Apr,,
Tooling Sleeve BT50,Master 01 Apr,,
Tooling Sleeve HSK63,Master 01 Apr,,
Wiper BT30,Master 01 Apr,,
Wiper BT40,Master 01 Apr,,
Wiper BT50,Master 01 Apr,,
Tilting Rotary Table 150mm,Master 01 Apr,,
Tilting Rotary Table 200mm,Master 01 Apr,,
Tilting Rotary Table 250mm,Master 01 Apr,,
Tilting Rotary Table 300mm,Master 01 Apr,,
"Three Way Milling Vice 3""",Master 01 Apr,,
"Three Way Milling Vice 4""",Master 01 Apr,,
